Result: _result
Table: keys: [_start, _stop, _field, _measurement, code, owner]
                   _start:time                      _stop:time           _field:string     _measurement:string             code:string            owner:string                      _time:time                  _value:float
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T04:32:29.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T06:32:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T07:32:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T09:32:43.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T10:32:42.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T12:32:43.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T13:32:42.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T14:32:43.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T15:32:43.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T16:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T17:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T18:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T19:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T20:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T21:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T22:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-19T23:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T00:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T01:32:45.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T02:32:45.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T03:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T04:32:45.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T05:32:45.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T06:32:44.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T07:32:45.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T08:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T09:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T10:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T11:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T12:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T13:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T14:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T15:32:47.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T16:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T17:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T18:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T20:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T21:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-20T23:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T00:32:49.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T01:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T02:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T03:32:49.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T05:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T06:32:49.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T07:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T08:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T09:32:49.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T10:32:48.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T12:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T13:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T14:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T15:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T16:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T18:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T19:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T20:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T21:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-21T22:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T00:32:51.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T01:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T03:32:51.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T04:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T05:32:51.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T06:32:51.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T07:32:50.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T08:32:51.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T09:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T10:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T11:32:51.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T12:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T13:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T15:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T16:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T17:32:51.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T18:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-22T19:32:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-23T16:33:15.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-23T17:33:15.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-23T18:33:16.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-23T19:33:15.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-23T20:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-23T21:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-23T22:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T00:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T01:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T02:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T03:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T04:33:17.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T06:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T07:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T08:33:18.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T09:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T10:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T11:33:18.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T12:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T13:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T14:33:18.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T15:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T16:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T17:33:18.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T18:33:19.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T19:33:20.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T20:33:20.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T21:33:29.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-24T22:33:29.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T00:33:29.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T01:33:29.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T02:33:29.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T03:33:29.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T04:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T06:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T07:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T09:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T10:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T12:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T13:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T14:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T15:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T16:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-08-25T17:33:30.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T07:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T08:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T09:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T10:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T11:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T12:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T13:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T15:54:36.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T16:54:36.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T17:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T18:54:36.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T19:54:36.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T20:54:35.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T21:54:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T22:54:53.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-25T23:54:53.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T00:54:52.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T01:54:53.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T03:54:54.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T04:54:53.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T06:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T07:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T08:54:54.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T09:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T10:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T11:54:54.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T12:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T13:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T14:54:54.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T15:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T16:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T18:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T19:54:55.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T20:54:56.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T21:55:02.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T22:55:01.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-26T23:55:02.000000000Z                      49.16526
2023-07-15T15:17:29.713773853Z  2023-10-23T15:17:29.713773853Z                       Y                   co_8h                   BBMLA                  SMBrno  2023-09-27T00:55:02.000000000Z                      49.16526
